,label,tweet,clean_teks
1753,2,"Commuting pagi dari Bintara ke Pejambon ada 3 KRL, yaitu 06.34, 06.45, atau 07.09. Selama lancar, naik KRL di antara opsi tsb ga pernah telat. Tadi gw subuh ke Jatinegara jemput istri. Pulang eh ketiduran baru bangun jam 06.30. Masi ngejar KRL 07.09 dan sampe kantor jam 07.54.",commuting pagi bintara jambon krl lancar krl opsi telat subuh jatinegara jemput istri pulang eh tidur bangun jam kejar krl kantor jam
1754,4,"Aku yg pernah berbela sungkawa hebat pada kata pergi, mengenyam sepi begitu dalam saat semua hal yg pernah aku miliki pergi tidak meninggalkan kesan.",bela sungkawa hebat pergi kenyam sepi milik pergi tinggal kesan
1755,3,"Wahai ibu....... bukankah aku cinta pertamamu Akulah yg pertama mengubah fisikmu, akulah yg pertama membuatmu merasakan sakitnya melahirkan, aku lah yg pertama yg memberimu gelar",cinta pertama ubah fisik buat rasa sakit lahir beri gelar
1756,0,"Di Palembang sudah uji coba venue utk Asian games, Jakarta kapan? Ini to gubernur yg elo elo banggain duh, sing penting Islam gawean Ra kelar pikir keri. [URL]",palembang uji coba venue asi games jakarta gubernur banggain duh sing islam gawean ra selesai pikir keri url
1757,4,"Lalu kehadiranmu membuatku persiapkan banyak hal untuk kemungkinan terburuk, taat disetiap hari dengan hati yg siap kapanpun ditinggal pergi. Karna aku pernah berkata pada Tuhan, bahwa aku sungguh membenci sebuah kata pergi.",hadir buat siap buruk taat tiap hati tinggal pergi tuhan sungguh benci pergi
1758,2,"Finally... Karena tujuan sudah tercapai, berani buka twitt lagi, tak takut spoiler lagi ohhooo",tuju capai berani buka twitt takut spoiler ohhooo
1759,4,Pantas saja ibu dan bapak saya berat hati ketika saya minta kuliah di luar provinsi. makin lama malah rentan penyakit,berat hati kuliah provinsi rentan sakit
1760,0,[USERNAME] .... Itu bukan beda [USERNAME] .... Tapi karna si [USERNAME] itu orang gila..... Semua twitt yg mengomentari twitt anda pasti marah dan emosi.... Karna dibuat oleh orang tdk waras jadi bukan ente beda tapi tdk waras.,beda si orang gila twitt komentar twitt marah emosi orang waras beda waras
1761,2,"Jangan lupa bermain dan jangan terlalu sibuk untuk berfikir, hasil akhir adalah tentang Eksekusi dari sebuah pikiran mau kemana mau gimana dan mau jadi apa? . Selamat hari Selasa, semoga [URL]",lupa main sibuk berfikir hasil eksekusi pikir mana selamat selasa moga url
1762,2,"Takdir tahun ini berulang tahun dengan keindahan alam yg menyejukkan serta tempat2 bersejarah, sesuai keinginan. hehe. Terima kasih tim ICI Adventure Pekanbaru atas kegiatannya. Bahagia",takdir ulang indah alam sejuk sejarah sesuai hehe terima kasih tim ici tualang pekanbaru giat bahagia
1763,0,"[USERNAME] ..... Lah Koalisinya pasti Keok..... Siapapun pasangan AHY pasti Keok....!!! Mimpin batalion saja tidak pernah, sekarang mau mimpin RI..... Hai PD berpikirlah yg waras....!!",koalisi keok pasang ahy keok mimpin batalion mimpin ri hai pikir waras
1764,4,"Kalo di Indonesia, Selena Gomez udah dinyinyirin jadi orang tabah banget jagain jodohnya orang karena putus nyambung sama Justin Bieber eh Justin jadinya sama yang lain.",indonesia lena gomez dinyinyirin orang tabah jagain jodoh orang putus nyambung justin bieber eh justin
1765,0,PKS JANGAN MIMPI .. !!Saat Pilkada DKI . Rakyat DKI bisa kau Bego2in. Tapi Pilpres 2019 bukan Pilkada DKI .. Ini Rakyat Indonesia yg sudah Cerdas dalam memilih Pemimpin.,pks mimpi pilkada dki rakyat dki begoin pilpres pilkada dki rakyat indonesia cerdas pilih pimpin
1766,2,"rencana mau roadtrip sama ibu uci dan ketemu kailani johnson tapi akhirnya gajadi berdua, sepupunya malah nimbrung juga. di film ini dikasih pemandangan indah dari rote-jakarta sampe banyuwangi. yg main jadi sam lucu banget mirip sherina waktu kecil. [URL]",rencana roadtrip uci ketemu kailani johnson dua sepupu nimbrung film kasih pandang indah rotejakarta banyuwangi main sam lucu sherina url
1767,2,"Kepikiran bikin warung sate ayam yang edgy. Jadi alih-alih ngejawab 'oke' ketika customer pesen 'bang, satenya satu porsi ya', kita lanjutin nanya Tingkat kematangan? Rare, medium, well done? Saos? Orginial, bbq, mushroom, cheese, lada hitam? Pake nasi, atau mashed lontong?",pikir bikin warung sate ayam edgy alihalih ngejawab oke customer pesan bang sate porsi ya lanjutin tingkat matang rare medium well done saos orginial bbq mushroom cheese lada hitam pakai nasi mashed lontong
1768,2,"Pjlnn kereta api Jkt Jogja dst jg byk yg lbh indah, spt mlht lukisan.. Sungai yg besar dn bersih, gunung2 dn sawah.. Alam Asia Tenggara mmg memiliki culture yg mirip.. [URL]",pjlnn kereta api jakarta jogja indah mlht lukis sungai bersih gunung sawah alam asia tenggara milik culture url
1769,4,"Kaget dapet berita tetangga satu RT di Solo, masih 19 tahun meninggal dunia karena typus dan ambeyen. Diambilnya nyawa bener-bener ndak melihat umur. Innalillahi wa innailaihi ro'jiun, sending Al-Fatihah.",kaget berita tetangga rt solo tinggal dunia typus ambeyen ambil nyawa benerbener umur innalillahi innailaihi rojiun sending alfatihah
1770,2,cuma film ini yg bikin wa bolak balik bioskop 3x :))))) liat hugh jackman nyanyi dan nari dong. abis nonton film ini feels good aja rasanya. [URL],film bikin bolak bioskop x lihat hugh jackman nyanyi tari habis nonton film feels good url
1771,4,Ini dia si pembuat sembab berpasang-pasang mata setelah melihat pertunjukkan boneka,si buat sembab berpasangpasang mata tunjuk boneka
1772,2,"Masak pagi ini sambil denger lagunya [USERNAME] yang berkolaborasi sama [USERNAME] Lagunya asik banget, masak juga #JADIBISA nambah asyik. Btw lagu ini buat #RameinBola piala dunia, loh. Coba deh dengerin juga lagunya di [URL]",masak pagi dengar lagu kolaborasi lagu asik masak jadibisa tambah asyik bicara bicara lagu rameinbola piala dunia loh coba deh dengerin lagu url
1773,0,[USERNAME] .... Kalo saya pun akan keluar dari Demokrat kalo hanya dijadikan pemandu sorak..... Hanya orang yg tdk punya harga diri yg mau manut pada Sby yg dg tdk tau diri mencalonkan anaknya yg tdk tau apa2 menjadi Capres.... Padahal pasti kalah.,demokrat jadi pandu sorak orang harga ngikut sby calon anak capres kalah
1774,4,"Kaya orang jaman sekarang ya dok, yg keliatannya tegar nothing happens gt yg paling butuh di taking care first karna sejatinya broken inside",kaya orang jaman ya dok tegar happens butuh taking care first sejati broken inside
1775,2,"[USERNAME] Seperti kata pepatah. Tak kenal maka tak sayang, berarti kalau sudah kenal apa boleh disayang? Lho wkwk. Btw kalau aku jelasin memang mas nya tau? Wwk jadi kpn berkunjung ke planet ku bekasi? Hahaha",pepatah kenal sayang kenal sayang lho wkwk bicara bicara jelasin mas nya wwk kunjung planet ku bekas hahaha
1776,4,"Gw sh sbnrnya susah banget nih lepas dr sedotan, krn pake sedotan lebih melindungi lipstick ye kan, lebih rapi juga minumnya. Tapi, gue rasa environment preservation dengan mengurangi plastik lebih penting drpd itu.",sh susah nih lepas sedot pakai sedot lindung lipstik ye rapi minum environment preservation kurang plastik
1777,2,"Cukup sehari. Kalau kelamaan kemudian betah, nanti malah repot. Terima kasih, Cakleg [USERNAME], rumahnya selalu jadi tempat singgah yang menyenangkan.",hari betah repot terima kasih cakleg rumah singgah senang
1778,2,Dalane alus ..lancar trimaksih bpk [USERNAME] semoga sehat selalu utk membangun bangsa #touringertigamania #ermanjatim #halalbihalal2018,dalane alus lancar trimaksih moga sehat bangun bangsa touringertigamania ermanjatim halalbihalal
1779,2,"Akhirnya punya full,, duhh ini terakhir download deh, karena ini dr vlive jd kudu didownload sblm dblock huhu makasih banget yg ud mau berbagi",full duhh download deh vlive kudu didownload dblock huhu terimakasih bagi
1780,4,"Kata salah satu temen, dan merasa ada benarnya juga. Zaman sekarang baik dan dekat itu kalo ada butuh, kecuali kenal lama. Kadang yg kenalnya udah lama gt juga sih, hahaha",salah teman benar zaman butuh kecuali kenal kadang kenal sih hahaha
1781,2,"ketika sentuhan pertama langsung berbuah jadi gol, kurang beruntung apa coba . udah sejajar lah ya sama Andy Cole, Shearer, Berbatov [USERNAME]",sentuh langsung buah gol untung coba sejajar ya andy cole shearer berbatov
1782,1,Rasulullah.SAW Dan para Sahabat kenapa ga Kaya? Padahal Allah.SWT bisa memberikan harta yg byk utk mereka.karena pas saat mereka berkuasa.. Karena harta itu sebuah Cobaan bukan sesuatu kebaikan Allahualam,rasulullahsaw sahabat kaya allahswt harta merekakarena pas kuasa harta coba baik allahualam
1783,4,"Insya Allah akan kembali ke relnya smua, kmrn krn eforia demokrasi seolah2 dunia ingin digenggam, sdh lelahh, sdh lwt/usai jg masa nya.. Kembali sbg bangsa Indonesia yg menyatu dn mdukung NKRI [URL]",insya allah rel kemarin eforia demokrasi dunia genggam lelahh lwtusai nya bangsa indonesia satu mdukung nkri url
1784,3,Sehebat-hebatnya pertengkaran adalah pertengkaran yg akhirnya baikan lagi.sama-sama sayang dan saling gamau kehilangan. #sahabat [URL],sehebathebatnya tengkar tengkar baik lagisamasama sayang hilang sahabat url
1785,0,Bukan tipe orang semacam apa yang ada di kepala langsung dikeluarin nd koar-koar di social media nd bukan juga seperti tere Liye atau pun mario teguh yang bisa mengeluarkan kata-kata bijak nd menginspirasi ketika terpuruk atau pun bahagia. but actually pen koar-koar jg sih,tipe orang kepala langsung dikeluarin nd koarkoar social media nd tere liye mario teguh keluar katakata bijak nd inspirasi puruk bahagia but pen koarkoar sih
1786,2,"film yang bikin tante-tante dan mbak2 macem gua gini blushing di bioskop. iqbaal jadi dilan tepat bgt sih, walopun milea-nya b ajah [URL]",film bikin tantetante mbak macem blushing bioskop iqbaal dil sih walopun mileanya bb url
1787,2,Sekali lagi Salut dan Selamat [USERNAME] Terima kasih atas energi luar biasa teman teman,salut selamat terima kasih energi teman teman
1788,2,# CONGRATULATIONS # Mengucapkan selamat untuk ibu Dini Mildawati yang meraih New Silver Leader semoga semakin lancar & sukses bersama Paytren,congratulations selamat mildawati raih new silver leader moga lancar sukses paytren
1789,0,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] .... AHY pasangan siapapun Pasti Kalah..... Nilai Jual AHY bukan Rendah tapi TIDAK ADA....!!!,ahy pasang kalah nilai jual ahy rendah
1790,2,Masalah apapun yg Anda hadapi ga akan membuat Anda walaupun LEMAH/KALAH. Yang jelas masalah membuat pengalaman BERTAMBAH #JanganLupaBersyukur #AlwaysSayAlhamdulillah #Akurapopo,apa hadap lemahkalah alam tambah janganlupabersyukur alwayssayalhamdulillah akurapopo
1791,2,Alhamdulillah happy Mkin aktif nak #8monthdedek #nazhiaputriadhitya #sehatTerusSayang #cintaUdek,alhamdulillah senang mkin aktif anak monthdedek nazhiaputriadhitya sehatterussayang cintaudek
1792,2,"Belum pernah foto berdua.. cm ada foto ini.. . . Happy blessed day Pak Guru Bonar Sihombing..!! . . Panjang umur, sehat selalu dan senantiasa diberkati",foto dua foto senang blessed guru bonar sihombing umur sehat senantiasa kati
1793,1,"Termenung seekor rusa karna sejuta keraguan menghampirinya, ada rasa bimbang dan gundah dalam diri yang di iringi rasa takut akan kecewa, satu sisi ia merasa ingin kembali padanya dengan segumpal kepercayaan satu sisi lagi ia takut untuk kembali dan hanya merasa kecewa ya tuhan.",menung ekor rusa juta ragu hampir bimbang gundah iring takut kecewa sisi gumpal percaya sisi takut kecewa ya tuhan
1794,4,"dulu aku begitu menginginkanmu menjadi nadi pada pergelangan tanganku, waktu berjalan, berlalu bersama iringan sunyi kini kau hanyalah sebuah jantung, yang bahkan degupnya tak ingin ku dengar.",ingin nadi gelang tangan jalan iring sunyi jantung degup ku dengar
1795,3,Karena setiap perjalanan selalu punya cerita. Maka kali ini adalah cerita tentang aku yang tak pernah bisa move on dari rasa kagum akan indahnya alam ini..,jalan cerita kali cerita move on kagum indah alam
1796,4,"Menyeduh kopi dengan air mata yg cukup panas, menghasilkan kepulan masa lalu dari manisnya kenangan, pahitnya ditinggalkan",seduh kopi air mata panas hasil kepul manis kenang pahit tinggal
1797,3,"[USERNAME] baik sayang, aku pulang. kini aku mengerti, kau lebih butuh hadirku di sampingmu. aku akan memutar otak bagaimana hidup berkecukupan tanpa harus berjauhan.",sayang pulang erti butuh hadir samping putar otak hidup cukup jauh
1798,4,"Hari ke enam dikota ketiga, dan sudah mulah terasa lelahnya kaki dan kangennya ngeliat mamah :/ hmm sampe lupa abon yg dibekelin kaga ke makan :D",enam kota tiga mu lelah kaki kangen mama hmm lupa abon dibekelin makan d
1799,4,"Hari ke enam dikota ketiga, dan sudah mulai terasa lelahnya kaki dan kangennya ngeliat mamah :/ hmm sampe lupa abon yg dibekelin kaga ke makan :D",enam kota tiga lelah kaki kangen mama hmm lupa abon dibekelin makan d
1800,2,"Berharap suatu saat nanti difilmkan seperti ""The 33"". Judulnya ""The 13"" mungkin. The coach, kids, dan semua orang yg terlibat aksi penyelamatan. Bener2 Faith In Humanity Restored. Terharu. #ThaiCaveRescue [URL]",harap film the judul the the latih kids orang libat aksi selamat faith in humanity restored haru thaicaverescue url
1801,2,HBD [USERNAME] all the best,selamat ulang all the best
1802,4,[USERNAME] @ bapak presiden yang terhormat.mohon bantuan jalan kami di kota pasuruandan kabupaten pasuruan rusak parah. Mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan jawa timur. Rakyat tersiksa dengan jalan yang rusak,presiden terhormatmohon bantu jalan kota pasuruandan kabupaten pasuruan rusak parah mohon bantu presiden tinjau jalan kota pasuruan kabupaten pasuruan jawa timur rakyat siksa jalan rusak
1803,0,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Waduh.... Nyari panggungmu terlalu jauh bung. Junjunganmu sj tdk ada yg langsung kyk anda. Eh btw, anda punya junjungan siapa ya?",aduh cari panggung junjung langsung eh bicara bicara junjung ya
1804,2,"Semoga lancar, selamat Pesantrenku Menuju Usia 1 Abad. Usia dimana dilahirkanya Para Pembaharu-pembaharu dibidangnya. Dan Semoga Pesantrenku menjadi salah satunya",moga lancar selamat pesantren usia abad usia mana dilahirkanya pembaharupembaharu bidang moga pesantren salah satu
1805,0,"Beginilah Manusia Yg Berwatak ""Setan"" .. Dia Anggap dirinya ""Tuhan"" dan Paling Benar dalam Menjalankan Agama.",manusia watak setan anggap tuhan jalan agama
1806,4,Yang paling ngenes ketika sampai parkir stasiun lalu KRL arah yang saya tuju datang tapi karena jarak parkir stasiun Ke KRL perlu waktu 3 menit alhasil ketinggalan kereta,enas parkir stasiun krl arah tuju jarak parkir stasiun krl menit alhasil tinggal kereta
1807,0,"[USERNAME] [USERNAME] Kaya gini mau nyaleg..? Uda dapet korupsi berapa M, masih kurang.....?? Jadi inget ama yg nyolong ampli mushola... Sebanding ga harga ampli ama yg di korupsi TAUFIK...? Kalau mencuri ampli yg harganya ga seberapa di BAKAR HID",kaya nyaleg korupsi m curi ampli mushola banding harga ampli korupsi taufik curi ampli harga bakar hid
1808,2,Seneng banget dengernya congrats er sidang bakalan ada yg nungguin wisuda ada yg digandeng yuhoee,senang dengernya ucap selamat er sidang tunggu wisuda gandeng yuhoee
1809,4,"Baru tau dan baru baca berita tentang penyalamatan anak-anak di goa di Thailand, mendadak berkaca-kaca karena tau medannya sesulit itu Semoga semua anak, pelatih, beserta orang-orang yang membantu penyelamatan ini selalu dilindungi YME.",baca berita penyalamatan anakanak goa thailand dadak berkacakaca medan sulit moga anak latih serta orangorang bantu selamat lindung yme
1810,2,"Selamat ulang tahun himasifo, aku mendoakan yg terbaik untuk mu dalam segala hal semoga bisa memberi manfaat bagi jurusan, almamater dan bangsa. Terimakasih mas hilman yg dulu mengajak ku untuk ikut dan menjadi bagian dari team mu.",selamat ulang himasifo doa baik mu moga manfaat jurus almamater bangsa terimakasih mas hilman ajak ku team mu
1811,4,"Mungkin mereka merasa malu dibilang ""kampungan"" sama orang-orang yang lihatin mereka bersihin peralatan makan mereka. Ingat kasus [USERNAME] yang dibilang kampungan saat mengucapkan terima kasih kepada security yang bantuin nyeberang jalan. Sebagian orang Indonesia memang rada unik [URL]",malu bilang kampung orangorang lihatin bersihin alat makan bilang kampung terima kasih aman bantuin nyeberang jalan orang indonesia unik url
1812,1,"... degdegan karna bulan September penetapan calon dan Oktober dimulai kampanye :"") oke, akan banyak senggol bacok, teman jadi musuh, kawan jadi lawan, makin banyak orang2 bermuka dua. Dan akan berlangsung sampai April 2019 .. Oh Indonesia-ku, 7 bulan semoga aman aman saja :)",deg-degan september tetap calon oktober kampanye oke senggol bacok teman musuh kawan lawan orang muka april oh indonesia moga aman aman
1813,0,[USERNAME] [USERNAME] [USERNAME] Sengaja dibuat polemik.hanya tuk kepentingan politik semata.dijadikan bahan lelucon.Padahal ini masalah agama. STOP POLEMIK ISLAM NUSANTARA!,sengaja polemikhanya tuk penting politik sematadijadikan bahan leluconpadahal agama stop polemik islam nusantara
1814,4,INONG Kami putera-putrimu selalu mengingat nasehatmu. Inong.. we miss and we love you inong. Air mataku tak bisa ku tahan ternyata selasa sekarang persis lima tahun lalu kepergianmu.,inong puteraputrimu nasehat inong we miss and we cinta inong air mata ku tahan selasa persis pergi
1815,2,"Untuk para sahabat dan guru #pakarkomunikasi neniyulianita dr ani dan teman teman akademisi ""Selamat Milad fikom_unisba ke 35"" semoga lulusan FIKOM UNISBA semakin berkualitas",sahabat guru pakarkomunikasi neniyulianita ani teman teman akademisi selamat milad fikom unisba moga lulus fikom unisba kualitas
